dimension=3
xi=100
eta=10
zeta=10
x                    y                    z                   
0.424242             0.077778             0.000000            
0.424242             0.077778             0.011111            
0.424242             0.077778             0.022222            
0.424242             0.077778             0.033333            
0.424242             0.077778             0.044444            
0.424242             0.077778             0.055556            
0.424242             0.077778             0.066667            
0.424242             0.077778             0.077778            
0.424242             0.077778             0.088889            
0.424242             0.077778             0.100000            
0.424242             0.088889             0.000000            
0.424242             0.088889             0.011111            
0.424242             0.088889             0.022222            
0.424242             0.088889             0.033333            
0.424242             0.088889             0.044444            
0.424242             0.088889             0.055556            
0.424242             0.088889             0.066667            
0.424242             0.088889             0.077778            
0.424242             0.088889             0.088889            
0.424242             0.088889             0.100000            
0.424242             0.100000             0.000000            
0.424242             0.100000             0.011111            
0.424242             0.100000             0.022222            
0.424242             0.100000             0.033333            
0.424242             0.100000             0.044444            
0.424242             0.100000             0.055556            
0.424242             0.100000             0.066667            
0.424242             0.100000             0.077778            
0.424242             0.100000             0.088889            
0.424242             0.100000             0.100000            
0.434343             0.000000             0.000000            
0.434343             0.000000             0.011111            
0.434343             0.000000             0.022222            
0.434343             0.000000             0.033333            
0.434343             0.000000             0.044444            
0.434343             0.000000             0.055556            
0.434343             0.000000             0.066667            
0.434343             0.000000             0.077778            
0.434343             0.000000             0.088889            
0.434343             0.000000             0.100000            
0.434343             0.011111             0.000000            
0.434343             0.011111             0.011111            
0.434343             0.011111             0.022222            
0.434343             0.011111             0.033333            
0.434343             0.011111             0.044444            
0.434343             0.011111             0.055556            
0.434343             0.011111             0.066667            
0.434343             0.011111             0.077778            
0.434343             0.011111             0.088889            
0.434343             0.011111             0.100000            
0.434343             0.022222             0.000000            
0.434343             0.022222             0.011111            
0.434343             0.022222             0.022222            
0.434343             0.022222             0.033333            
0.434343             0.022222             0.044444            
0.434343             0.022222             0.055556            
0.434343             0.022222             0.066667            
0.434343             0.022222             0.077778            
0.434343             0.022222             0.088889            
0.434343             0.022222             0.100000            
0.434343             0.033333             0.000000            
0.434343             0.033333             0.011111            
0.434343             0.033333             0.022222            
0.434343             0.033333             0.033333            
0.434343             0.033333             0.044444            
0.434343             0.033333             0.055556            
0.434343             0.033333             0.066667            
0.434343             0.033333             0.077778            
0.434343             0.033333             0.088889            
0.434343             0.033333             0.100000            
0.434343             0.044444             0.000000            
0.434343             0.044444             0.011111            
0.434343             0.044444             0.022222            
0.434343             0.044444             0.033333            
0.434343             0.044444             0.044444            
0.434343             0.044444             0.055556            
0.434343             0.044444             0.066667            
0.434343             0.044444             0.077778            
0.434343             0.044444             0.088889            
0.434343             0.044444             0.100000            
0.434343             0.055556             0.000000            
0.434343             0.055556             0.011111            
0.434343             0.055556             0.022222            
0.434343             0.055556             0.033333            
0.434343             0.055556             0.044444            
0.434343             0.055556             0.055556            
0.434343             0.055556             0.066667            
0.434343             0.055556             0.077778            
0.434343             0.055556             0.088889            
0.434343             0.055556             0.100000            
0.434343             0.066667             0.000000            
0.434343             0.066667             0.011111            
0.434343             0.066667             0.022222            
0.434343             0.066667             0.033333            
0.434343             0.066667             0.044444            
0.434343             0.066667             0.055556            
0.434343             0.066667             0.066667            
0.434343             0.066667             0.077778            
0.434343             0.066667             0.088889            
0.434343             0.066667             0.100000            
0.434343             0.077778             0.000000            
0.434343             0.077778             0.011111            
0.434343             0.077778             0.022222            
0.434343             0.077778             0.033333            
0.434343             0.077778             0.044444            
0.434343             0.077778             0.055556            
0.434343             0.077778             0.066667            
0.434343             0.077778             0.077778            
0.434343             0.077778             0.088889            
0.434343             0.077778             0.100000            
0.434343             0.088889             0.000000            
0.434343             0.088889             0.011111            
0.434343             0.088889             0.022222            
0.434343             0.088889             0.033333            
0.434343             0.088889             0.044444            
0.434343             0.088889             0.055556            
0.434343             0.088889             0.066667            
0.434343             0.088889             0.077778            
0.434343             0.088889             0.088889            
0.434343             0.088889             0.100000            
0.434343             0.100000             0.000000            
0.434343             0.100000             0.011111            
0.434343             0.100000             0.022222            
0.434343             0.100000             0.033333            
0.434343             0.100000             0.044444            
0.434343             0.100000             0.055556            
0.434343             0.100000             0.066667            
0.434343             0.100000             0.077778            
0.434343             0.100000             0.088889            
0.434343             0.100000             0.100000            
0.444444             0.000000             0.000000            
0.444444             0.000000             0.011111            
0.444444             0.000000             0.022222            
0.444444             0.000000             0.033333            
0.444444             0.000000             0.044444            
0.444444             0.000000             0.055556            
0.444444             0.000000             0.066667            
0.444444             0.000000             0.077778            
0.444444             0.000000             0.088889            
0.444444             0.000000             0.100000            
0.444444             0.011111             0.000000            
0.444444             0.011111             0.011111            
0.444444             0.011111             0.022222            
0.444444             0.011111             0.033333            
0.444444             0.011111             0.044444            
0.444444             0.011111             0.055556            
0.444444             0.011111             0.066667            
0.444444             0.011111             0.077778            
0.444444             0.011111             0.088889            
0.444444             0.011111             0.100000            
0.444444             0.022222             0.000000            
0.444444             0.022222             0.011111            
0.444444             0.022222             0.022222            
0.444444             0.022222             0.033333            
0.444444             0.022222             0.044444            
0.444444             0.022222             0.055556            
0.444444             0.022222             0.066667            
0.444444             0.022222             0.077778            
0.444444             0.022222             0.088889            
0.444444             0.022222             0.100000            
0.444444             0.033333             0.000000            
0.444444             0.033333             0.011111            
0.444444             0.033333             0.022222            
0.444444             0.033333             0.033333            
0.444444             0.033333             0.044444            
0.444444             0.033333             0.055556            
0.444444             0.033333             0.066667            
0.444444             0.033333             0.077778            
0.444444             0.033333             0.088889            
0.444444             0.033333             0.100000            
0.444444             0.044444             0.000000            
0.444444             0.044444             0.011111            
0.444444             0.044444             0.022222            
0.444444             0.044444             0.033333            
0.444444             0.044444             0.044444            
0.444444             0.044444             0.055556            
0.444444             0.044444             0.066667            
0.444444             0.044444             0.077778            
0.444444             0.044444             0.088889            
0.444444             0.044444             0.100000            
0.444444             0.055556             0.000000            
0.444444             0.055556             0.011111            
0.444444             0.055556             0.022222            
0.444444             0.055556             0.033333            
0.444444             0.055556             0.044444            
0.444444             0.055556             0.055556            
0.444444             0.055556             0.066667            
0.444444             0.055556             0.077778            
0.444444             0.055556             0.088889            
0.444444             0.055556             0.100000            
0.444444             0.066667             0.000000            
0.444444             0.066667             0.011111            
0.444444             0.066667             0.022222            
0.444444             0.066667             0.033333            
0.444444             0.066667             0.044444            
0.444444             0.066667             0.055556            
0.444444             0.066667             0.066667            
0.444444             0.066667             0.077778            
0.444444             0.066667             0.088889            
0.444444             0.066667             0.100000            
0.444444             0.077778             0.000000            
0.444444             0.077778             0.011111            
0.444444             0.077778             0.022222            
0.444444             0.077778             0.033333            
0.444444             0.077778             0.044444            
0.444444             0.077778             0.055556            
0.444444             0.077778             0.066667            
0.444444             0.077778             0.077778            
0.444444             0.077778             0.088889            
0.444444             0.077778             0.100000            
0.444444             0.088889             0.000000            
0.444444             0.088889             0.011111            
0.444444             0.088889             0.022222            
0.444444             0.088889             0.033333            
0.444444             0.088889             0.044444            
0.444444             0.088889             0.055556            
0.444444             0.088889             0.066667            
0.444444             0.088889             0.077778            
0.444444             0.088889             0.088889            
0.444444             0.088889             0.100000            
0.444444             0.100000             0.000000            
0.444444             0.100000             0.011111            
0.444444             0.100000             0.022222            
0.444444             0.100000             0.033333            
0.444444             0.100000             0.044444            
0.444444             0.100000             0.055556            
0.444444             0.100000             0.066667            
0.444444             0.100000             0.077778            
0.444444             0.100000             0.088889            
0.444444             0.100000             0.100000            
0.454545             0.000000             0.000000            
0.454545             0.000000             0.011111            
0.454545             0.000000             0.022222            
0.454545             0.000000             0.033333            
0.454545             0.000000             0.044444            
0.454545             0.000000             0.055556            
0.454545             0.000000             0.066667            
0.454545             0.000000             0.077778            
0.454545             0.000000             0.088889            
0.454545             0.000000             0.100000            
0.454545             0.011111             0.000000            
0.454545             0.011111             0.011111            
0.454545             0.011111             0.022222            
0.454545             0.011111             0.033333            
0.454545             0.011111             0.044444            
0.454545             0.011111             0.055556            
0.454545             0.011111             0.066667            
0.454545             0.011111             0.077778            
0.454545             0.011111             0.088889            
0.454545             0.011111             0.100000            
0.454545             0.022222             0.000000            
0.454545             0.022222             0.011111            
0.454545             0.022222             0.022222            
0.454545             0.022222             0.033333            
0.454545             0.022222             0.044444            
0.454545             0.022222             0.055556            
0.454545             0.022222             0.066667            
0.454545             0.022222             0.077778            
0.454545             0.022222             0.088889            
0.454545             0.022222             0.100000            
0.454545             0.033333             0.000000            
0.454545             0.033333             0.011111            
0.454545             0.033333             0.022222            
0.454545             0.033333             0.033333            
0.454545             0.033333             0.044444            
0.454545             0.033333             0.055556            
0.454545             0.033333             0.066667            
0.454545             0.033333             0.077778            
0.454545             0.033333             0.088889            
0.454545             0.033333             0.100000            
0.454545             0.044444             0.000000            
0.454545             0.044444             0.011111            
0.454545             0.044444             0.022222            
0.454545             0.044444             0.033333            
0.454545             0.044444             0.044444            
0.454545             0.044444             0.055556            
0.454545             0.044444             0.066667            
0.454545             0.044444             0.077778            
0.454545             0.044444             0.088889            
0.454545             0.044444             0.100000            
0.454545             0.055556             0.000000            
0.454545             0.055556             0.011111            
0.454545             0.055556             0.022222            
0.454545             0.055556             0.033333            
0.454545             0.055556             0.044444            
0.454545             0.055556             0.055556            
0.454545             0.055556             0.066667            
0.454545             0.055556             0.077778            
0.454545             0.055556             0.088889            
0.454545             0.055556             0.100000            
0.454545             0.066667             0.000000            
0.454545             0.066667             0.011111            
0.454545             0.066667             0.022222            
0.454545             0.066667             0.033333            
0.454545             0.066667             0.044444            
0.454545             0.066667             0.055556            
0.454545             0.066667             0.066667            
0.454545             0.066667             0.077778            
0.454545             0.066667             0.088889            
0.454545             0.066667             0.100000            
0.454545             0.077778             0.000000            
0.454545             0.077778             0.011111            
0.454545             0.077778             0.022222            
0.454545             0.077778             0.033333            
0.454545             0.077778             0.044444            
0.454545             0.077778             0.055556            
0.454545             0.077778             0.066667            
0.454545             0.077778             0.077778            
0.454545             0.077778             0.088889            
0.454545             0.077778             0.100000            
0.454545             0.088889             0.000000            
0.454545             0.088889             0.011111            
0.454545             0.088889             0.022222            
0.454545             0.088889             0.033333            
0.454545             0.088889             0.044444            
0.454545             0.088889             0.055556            
0.454545             0.088889             0.066667            
0.454545             0.088889             0.077778            
0.454545             0.088889             0.088889            
0.454545             0.088889             0.100000            
0.454545             0.100000             0.000000            
0.454545             0.100000             0.011111            
0.454545             0.100000             0.022222            
0.454545             0.100000             0.033333            
0.454545             0.100000             0.044444            
0.454545             0.100000             0.055556            
0.454545             0.100000             0.066667            
0.454545             0.100000             0.077778            
0.454545             0.100000             0.088889            
0.454545             0.100000             0.100000            
0.464646             0.000000             0.000000            
0.464646             0.000000             0.011111            
0.464646             0.000000             0.022222            
0.464646             0.000000             0.033333            
0.464646             0.000000             0.044444            
0.464646             0.000000             0.055556            
0.464646             0.000000             0.066667            
0.464646             0.000000             0.077778            
0.464646             0.000000             0.088889            
0.464646             0.000000             0.100000            
0.464646             0.011111             0.000000            
0.464646             0.011111             0.011111            
0.464646             0.011111             0.022222            
0.464646             0.011111             0.033333            
0.464646             0.011111             0.044444            
0.464646             0.011111             0.055556            
0.464646             0.011111             0.066667            
0.464646             0.011111             0.077778            
0.464646             0.011111             0.088889            
0.464646             0.011111             0.100000            
0.464646             0.022222             0.000000            
0.464646             0.022222             0.011111            
0.464646             0.022222             0.022222            
0.464646             0.022222             0.033333            
0.464646             0.022222             0.044444            
0.464646             0.022222             0.055556            
0.464646             0.022222             0.066667            
0.464646             0.022222             0.077778            
0.464646             0.022222             0.088889            
0.464646             0.022222             0.100000            
0.464646             0.033333             0.000000            
0.464646             0.033333             0.011111            
0.464646             0.033333             0.022222            
0.464646             0.033333             0.033333            
0.464646             0.033333             0.044444            
0.464646             0.033333             0.055556            
0.464646             0.033333             0.066667            
0.464646             0.033333             0.077778            
0.464646             0.033333             0.088889            
0.464646             0.033333             0.100000            
0.464646             0.044444             0.000000            
0.464646             0.044444             0.011111            
0.464646             0.044444             0.022222            
0.464646             0.044444             0.033333            
0.464646             0.044444             0.044444            
0.464646             0.044444             0.055556            
0.464646             0.044444             0.066667            
0.464646             0.044444             0.077778            
0.464646             0.044444             0.088889            
0.464646             0.044444             0.100000            
0.464646             0.055556             0.000000            
0.464646             0.055556             0.011111            
0.464646             0.055556             0.022222            
0.464646             0.055556             0.033333            
0.464646             0.055556             0.044444            
0.464646             0.055556             0.055556            
0.464646             0.055556             0.066667            
0.464646             0.055556             0.077778            
0.464646             0.055556             0.088889            
0.464646             0.055556             0.100000            
0.464646             0.066667             0.000000            
0.464646             0.066667             0.011111            
0.464646             0.066667             0.022222            
0.464646             0.066667             0.033333            
0.464646             0.066667             0.044444            
0.464646             0.066667             0.055556            
0.464646             0.066667             0.066667            
0.464646             0.066667             0.077778            
0.464646             0.066667             0.088889            
0.464646             0.066667             0.100000            
0.464646             0.077778             0.000000            
0.464646             0.077778             0.011111            
0.464646             0.077778             0.022222            
0.464646             0.077778             0.033333            
0.464646             0.077778             0.044444            
0.464646             0.077778             0.055556            
0.464646             0.077778             0.066667            
0.464646             0.077778             0.077778            
0.464646             0.077778             0.088889            
0.464646             0.077778             0.100000            
0.464646             0.088889             0.000000            
0.464646             0.088889             0.011111            
0.464646             0.088889             0.022222            
0.464646             0.088889             0.033333            
0.464646             0.088889             0.044444            
0.464646             0.088889             0.055556            
0.464646             0.088889             0.066667            
0.464646             0.088889             0.077778            
0.464646             0.088889             0.088889            
0.464646             0.088889             0.100000            
0.464646             0.100000             0.000000            
0.464646             0.100000             0.011111            
0.464646             0.100000             0.022222            
0.464646             0.100000             0.033333            
0.464646             0.100000             0.044444            
0.464646             0.100000             0.055556            
0.464646             0.100000             0.066667            
0.464646             0.100000             0.077778            
0.464646             0.100000             0.088889            
0.464646             0.100000             0.100000            
0.474747             0.000000             0.000000            
0.474747             0.000000             0.011111            
0.474747             0.000000             0.022222            
0.474747             0.000000             0.033333            
0.474747             0.000000             0.044444            
0.474747             0.000000             0.055556            
0.474747             0.000000             0.066667            
0.474747             0.000000             0.077778            
0.474747             0.000000             0.088889            
0.474747             0.000000             0.100000            
0.474747             0.011111             0.000000            
0.474747             0.011111             0.011111            
0.474747             0.011111             0.022222            
0.474747             0.011111             0.033333            
0.474747             0.011111             0.044444            
0.474747             0.011111             0.055556            
0.474747             0.011111             0.066667            
0.474747             0.011111             0.077778            
0.474747             0.011111             0.088889            
0.474747             0.011111             0.100000            
0.474747             0.022222             0.000000            
0.474747             0.022222             0.011111            
0.474747             0.022222             0.022222            
0.474747             0.022222             0.033333            
0.474747             0.022222             0.044444            
0.474747             0.022222             0.055556            
0.474747             0.022222             0.066667            
0.474747             0.022222             0.077778            
0.474747             0.022222             0.088889            
0.474747             0.022222             0.100000            
0.474747             0.033333             0.000000            
0.474747             0.033333             0.011111            
0.474747             0.033333             0.022222            
0.474747             0.033333             0.033333            
0.474747             0.033333             0.044444            
0.474747             0.033333             0.055556            
0.474747             0.033333             0.066667            
0.474747             0.033333             0.077778            
0.474747             0.033333             0.088889            
0.474747             0.033333             0.100000            
0.474747             0.044444             0.000000            
0.474747             0.044444             0.011111            
0.474747             0.044444             0.022222            
0.474747             0.044444             0.033333            
0.474747             0.044444             0.044444            
0.474747             0.044444             0.055556            
0.474747             0.044444             0.066667            
0.474747             0.044444             0.077778            
0.474747             0.044444             0.088889            
0.474747             0.044444             0.100000            
0.474747             0.055556             0.000000            
0.474747             0.055556             0.011111            
0.474747             0.055556             0.022222            
0.474747             0.055556             0.033333            
0.474747             0.055556             0.044444            
0.474747             0.055556             0.055556            
0.474747             0.055556             0.066667            
0.474747             0.055556             0.077778            
0.474747             0.055556             0.088889            
0.474747             0.055556             0.100000            
0.474747             0.066667             0.000000            
0.474747             0.066667             0.011111            
0.474747             0.066667             0.022222            
0.474747             0.066667             0.033333            
0.474747             0.066667             0.044444            
0.474747             0.066667             0.055556            
0.474747             0.066667             0.066667            
0.474747             0.066667             0.077778            
0.474747             0.066667             0.088889            
0.474747             0.066667             0.100000            
0.474747             0.077778             0.000000            
0.474747             0.077778             0.011111            
0.474747             0.077778             0.022222            
0.474747             0.077778             0.033333            
0.474747             0.077778             0.044444            
0.474747             0.077778             0.055556            
0.474747             0.077778             0.066667            
0.474747             0.077778             0.077778            
0.474747             0.077778             0.088889            
0.474747             0.077778             0.100000            
0.474747             0.088889             0.000000            
0.474747             0.088889             0.011111            
0.474747             0.088889             0.022222            
0.474747             0.088889             0.033333            
0.474747             0.088889             0.044444            
0.474747             0.088889             0.055556            
0.474747             0.088889             0.066667            
0.474747             0.088889             0.077778            
0.474747             0.088889             0.088889            
0.474747             0.088889             0.100000            
0.474747             0.100000             0.000000            
0.474747             0.100000             0.011111            
0.474747             0.100000             0.022222            
0.474747             0.100000             0.033333            
0.474747             0.100000             0.044444            
0.474747             0.100000             0.055556            
0.474747             0.100000             0.066667            
0.474747             0.100000             0.077778            
0.474747             0.100000             0.088889            
0.474747             0.100000             0.100000            
0.484848             0.000000             0.000000            
0.484848             0.000000             0.011111            
0.484848             0.000000             0.022222            
0.484848             0.000000             0.033333            
0.484848             0.000000             0.044444            
0.484848             0.000000             0.055556            
0.484848             0.000000             0.066667            
0.484848             0.000000             0.077778            
0.484848             0.000000             0.088889            
0.484848             0.000000             0.100000            
0.484848             0.011111             0.000000            
0.484848             0.011111             0.011111            
0.484848             0.011111             0.022222            
0.484848             0.011111             0.033333            
0.484848             0.011111             0.044444            
0.484848             0.011111             0.055556            
0.484848             0.011111             0.066667            
0.484848             0.011111             0.077778            
0.484848             0.011111             0.088889            
0.484848             0.011111             0.100000            
0.484848             0.022222             0.000000            
0.484848             0.022222             0.011111            
0.484848             0.022222             0.022222            
0.484848             0.022222             0.033333            
0.484848             0.022222             0.044444            
0.484848             0.022222             0.055556            
0.484848             0.022222             0.066667            
0.484848             0.022222             0.077778            
0.484848             0.022222             0.088889            
0.484848             0.022222             0.100000            
0.484848             0.033333             0.000000            
0.484848             0.033333             0.011111            
0.484848             0.033333             0.022222            
0.484848             0.033333             0.033333            
0.484848             0.033333             0.044444            
0.484848             0.033333             0.055556            
0.484848             0.033333             0.066667            
0.484848             0.033333             0.077778            
0.484848             0.033333             0.088889            
0.484848             0.033333             0.100000            
0.484848             0.044444             0.000000            
0.484848             0.044444             0.011111            
0.484848             0.044444             0.022222            
0.484848             0.044444             0.033333            
0.484848             0.044444             0.044444            
0.484848             0.044444             0.055556            
0.484848             0.044444             0.066667            
0.484848             0.044444             0.077778            
0.484848             0.044444             0.088889            
0.484848             0.044444             0.100000            
0.484848             0.055556             0.000000            
0.484848             0.055556             0.011111            
0.484848             0.055556             0.022222            
0.484848             0.055556             0.033333            
0.484848             0.055556             0.044444            
0.484848             0.055556             0.055556            
0.484848             0.055556             0.066667            
0.484848             0.055556             0.077778            
0.484848             0.055556             0.088889            
0.484848             0.055556             0.100000            
0.484848             0.066667             0.000000            
0.484848             0.066667             0.011111            
0.484848             0.066667             0.022222            
0.484848             0.066667             0.033333            
0.484848             0.066667             0.044444            
0.484848             0.066667             0.055556            
0.484848             0.066667             0.066667            
0.484848             0.066667             0.077778            
0.484848             0.066667             0.088889            
0.484848             0.066667             0.100000            
0.484848             0.077778             0.000000            
0.484848             0.077778             0.011111            
0.484848             0.077778             0.022222            
0.484848             0.077778             0.033333            
0.484848             0.077778             0.044444            
0.484848             0.077778             0.055556            
0.484848             0.077778             0.066667            
0.484848             0.077778             0.077778            
0.484848             0.077778             0.088889            
0.484848             0.077778             0.100000            
0.484848             0.088889             0.000000            
0.484848             0.088889             0.011111            
0.484848             0.088889             0.022222            
0.484848             0.088889             0.033333            
0.484848             0.088889             0.044444            
0.484848             0.088889             0.055556            
0.484848             0.088889             0.066667            
0.484848             0.088889             0.077778            
0.484848             0.088889             0.088889            
0.484848             0.088889             0.100000            
0.484848             0.100000             0.000000            
0.484848             0.100000             0.011111            
0.484848             0.100000             0.022222            
0.484848             0.100000             0.033333            
0.484848             0.100000             0.044444            
0.484848             0.100000             0.055556            
0.484848             0.100000             0.066667            
0.484848             0.100000             0.077778            
0.484848             0.100000             0.088889            
0.484848             0.100000             0.100000            
0.494949             0.000000             0.000000            
0.494949             0.000000             0.011111            
0.494949             0.000000             0.022222            
0.494949             0.000000             0.033333            
0.494949             0.000000             0.044444            
0.494949             0.000000             0.055556            
0.494949             0.000000             0.066667            
0.494949             0.000000             0.077778            
0.494949             0.000000             0.088889            
0.494949             0.000000             0.100000            
0.494949             0.011111             0.000000            
0.494949             0.011111             0.011111            
0.494949             0.011111             0.022222            
0.494949             0.011111             0.033333            
0.494949             0.011111             0.044444            
0.494949             0.011111             0.055556            
0.494949             0.011111             0.066667            
0.494949             0.011111             0.077778            
0.494949             0.011111             0.088889            
0.494949             0.011111             0.100000            
0.494949             0.022222             0.000000            
0.494949             0.022222             0.011111            
0.494949             0.022222             0.022222            
0.494949             0.022222             0.033333            
0.494949             0.022222             0.044444            
0.494949             0.022222             0.055556            
0.494949             0.022222             0.066667            
0.494949             0.022222             0.077778            
0.494949             0.022222             0.088889            
0.494949             0.022222             0.100000            
0.494949             0.033333             0.000000            
0.494949             0.033333             0.011111            
0.494949             0.033333             0.022222            
0.494949             0.033333             0.033333            
0.494949             0.033333             0.044444            
0.494949             0.033333             0.055556            
0.494949             0.033333             0.066667            
0.494949             0.033333             0.077778            
0.494949             0.033333             0.088889            
0.494949             0.033333             0.100000            
0.494949             0.044444             0.000000            
0.494949             0.044444             0.011111            
0.494949             0.044444             0.022222            
0.494949             0.044444             0.033333            
0.494949             0.044444             0.044444            
0.494949             0.044444             0.055556            
0.494949             0.044444             0.066667            
0.494949             0.044444             0.077778            
0.494949             0.044444             0.088889            
0.494949             0.044444             0.100000            
0.494949             0.055556             0.000000            
0.494949             0.055556             0.011111            
0.494949             0.055556             0.022222            
0.494949             0.055556             0.033333            
0.494949             0.055556             0.044444            
0.494949             0.055556             0.055556            
0.494949             0.055556             0.066667            
0.494949             0.055556             0.077778            
0.494949             0.055556             0.088889            
0.494949             0.055556             0.100000            
0.494949             0.066667             0.000000            
0.494949             0.066667             0.011111            
0.494949             0.066667             0.022222            
0.494949             0.066667             0.033333            
0.494949             0.066667             0.044444            
0.494949             0.066667             0.055556            
0.494949             0.066667             0.066667            
0.494949             0.066667             0.077778            
0.494949             0.066667             0.088889            
0.494949             0.066667             0.100000            
0.494949             0.077778             0.000000            
0.494949             0.077778             0.011111            
0.494949             0.077778             0.022222            
0.494949             0.077778             0.033333            
0.494949             0.077778             0.044444            
0.494949             0.077778             0.055556            
0.494949             0.077778             0.066667            
0.494949             0.077778             0.077778            
0.494949             0.077778             0.088889            
0.494949             0.077778             0.100000            
0.494949             0.088889             0.000000            
0.494949             0.088889             0.011111            
0.494949             0.088889             0.022222            
0.494949             0.088889             0.033333            
0.494949             0.088889             0.044444            
